"location","source","target","id","fuzzy","context","translator_comments","developer_comments"
"","あまり変なものを食べすぎると体に良くない気はします……。","너무 이상한 것을 너무 많이 먹으면 몸에 좋지 않은 것 같아요…….","","False","104212035","",""
"","きゃっ！！　足元が……！！","꺄악! 발밑이……!","","False","104212036","",""
"","これが、アリスちゃんの胃の動き……。","이것이 바로 앨리스쨩의 배의 움직임…….","","False","104212037","",""
"","ちょっと興奮しちゃいますね……！","조금 흥분되네요……!","","False","104212038","",""
"","少し肌がかゆくなってきました。","피부가 조금 가렵기 시작했어요.","","False","104212039","",""
"","私もここにこのままいたら消化されてアリスちゃんの一部になってしまうんですね。","나도 이대로 있으면 앨리스의 일부가 되어버릴 것 같네요.","","False","104212040","",""
"","ふふ、そうなる前に脱出しましょう。","후후, 그렇게 되기 전에 탈출하죠.","","False","104212041","",""
"","そこから、私の体に飛び移れますか？","거기서부터 내 몸으로 넘어올 수 있나요?","","False","104212042","",""
"","よくできました！","잘했어요!","","False","104212043","",""
"","さ、外に出ましょう。","자, 밖으로 나가죠.","","False","104212044","",""
"","お願いします、アリスちゃん！","부탁이야, 앨리스쨩!","","False","104212045","",""
"","ん！","응!","","False","104212046","",""
"","んえぇ………。","우에에……….","","False","104212047","",""
"","こらえてください、アリスちゃん！","참아주세요 앨리스쨩!","","False","104212048","",""
"","[player][kun]、アリスちゃん！ もう少し、もう少しですよ……！！","[player][kun], 앨리스쨩! 조금만 더, 조금만 더에요 ……!","","False","104212049","",""
"","けほ、けほ……","쿨럭, 쿨럭……","","False","104213001","",""
"","[player][kun]、起きて！[player][kun]！！","[player][kun], 일어나! [player][kun]!!","","False","104213002","",""
"","あ、今動きましたね。","아, 방금 움직였네요.","","False","104213003","",""
"","もう、起きるの遅いよー！！","이제야, 일어나는 게 늦어~!","","False","104213004","",""
"","うー、うぷ……安心したら吐き気が……","우, 우에…… 안심했더니 구역질이……","","False","104213005","",""
"","これからは上手に吐けるように練習しておこうかな……","앞으로는 잘 토할 수 있도록 연습을 해봐야 할까……","","False","104213006","",""
"","大丈夫、お酒を飲むようになれば、覚える人は自然と覚えますよ。","괜찮아요, 술을 마시다 보면 자연스럽게 익히는 사람은 익히게 되니까요.","","False","104213007","",""
"","それはダメな大人でしょー！","그건 글러먹은 어른이잖아~!","","False","104213008","",""
"","ふふ、その通り。吐くまで飲んではいけません。","후후, 맞아요. 토할 때까지 마시면 안 돼요.","","False","104213009","",""
"","まぁ、それはそれとして。随分な慌てぶりでしたね。","뭐, 그건 그렇다 치고. 상당히 당황스러웠네요.","","False","104213010","",""
"","う、うん……もしこれで[player][kun]が私のこと嫌いになっちゃったら……って","우, 응…… 만약 이걸로 [player][kun]이 나를 싫어하게 되면…… 읏","","False","104213011","",""
"","ふふ、今となっては[player][kun]もすっかり、お気に入りの一人なんですね。","후후, 이제 [player][kun]도 확실히 좋아하는 사람 중 하나가 되었네요.","","False","104213012","",""
"","うん。だから大切にしたいの。無くさないように、離れていかないように……","그래. 그래서 소중히 간직하고 싶어요. 잃어버리지 않게, 멀어지지 않게……","","False","104213013","",""
"","……[player][kun]。少し真面目な話をしますね。","……[player][kun]. 조금 진지한 이야기를 하죠.","","False","104213014","",""
"","私たちは大きな体を持っていて、とても強いです。","우리는 큰 몸을 가지고 있고 매우 강해요.","","False","104213015","",""
"","……でも、心はそんなに強くない。","……그래도 마음은 그렇게 강하지 않아요.","","False","104213016","",""
"","私たちのことを好いてくれる人はたくさんいます。","우리를 좋아해 주시는 분들이 많이 있어요.","","False","104213017","",""
"","けれど、その好きは利害や恐怖といったほかの感情が変化したものがほとんどで……。","하지만 그 좋아함은 대부분 이해관계나 두려움 등 다른 감정이 변질된 것들이에요…….","","False","104213018","",""
"","本当の意味で私たちのことを好きでいてくれる人。そう確信を持って言える子っていうのはそんなに多くありません。","진짜로 우리를 좋아해 주는 사람. 그렇게 확신 있게 말할 수 있는 아이는 그리 많지 않아요.","","False","104213019","",""
"","だから私たちは、そういう両想いの人たちを集めるんだ。","그래서 우리는 그런 감정을 가진 사람들을 모으는 거에요.","","False","104213020","",""
"","……さみしくないように。","…… 외롭지 않게.","","False","104213021","",""
"","[player][kun]。あなたはきっと大丈夫だと、思うんです。","[player][kun]. 당신은 분명 괜찮을 거라고 생각해요.","","False","104213022","",""
"","私たち、巨大な女の子のことを、本当に好きでいてくれる人。そう信じています。","우리, 거대한 소녀를 정말 좋아해 주는 사람. 그렇게 믿어요.","","False","104213023","",""
"","……辛気臭くなっちゃいましたね。はい、真面目なお話おしまい！！","…… 매운 이야기가 되었네요. 네, 진지한 이야기는 끝났어요!","","False","104213024","",""
"","私はアリスちゃんの背中をさすっておきます……","나는 앨리스의 등을 두드러 줄게요……","","False","104213025","",""
"","では、これにて。","그럼 이만.","","False","104213026","",""
"","うぇっぷ……。","우욱…….","","False","104213027","",""
"","101201007","아, 걱정마, 무섭지 않아!!","","False","","",""
"","101201055","……아, 못 올라오나…….","","False","","",""
"","101201077","간다~?","","False","","",""
"","101201084","어느 정도 사이즈가 좋을까?","","False","","",""
"","101201093","에잇!","","False","","",""
"","101201112","[player][kun], 어디야……!?","","False","","",""
"","101201115","앗……","","False","","",""
"","101201020","나, 기다릴게!","","False","","",""
"","101201027","나는 이렇게 보여도 꽤 강하니까.","","False","","",""
"","101201001","……!!","","False","","",""
"","101201002","[player][kun], 어서 와!","","False","","",""
"","101201003","나는 아오이. 휴우카 아오이(日向 葵)야. 앨리스와 걸리버에게 너에 대한 이야기를 들었어.","","False","","",""
"","101201004","두 사람 모두 너무 즐겁게 이야기하는 것 같아서 계속 궁금했어.","","False","","",""
"","101201005","어떤 아이일까, 만나면 어떻게 해야 할까, 같은.","","False","","",""
"","101201006","……드디어 만났네.","","False","","",""
"","101201008","봐봐, 지금은 아직 같은 크기잖아?","","False","","",""
"","101201009","지금은 아직. 그 말에서 느껴지는 찝찝함이 당신의 얼굴에 드러난 것 같습니다.","","False","","",""
"","101201010","아, 오해……라고는 못하겠네.","","False","","",""
"","101201011","미안, 나도 앨리스나 걸리버와 마찬가지로…… 커져서 난쟁이님들과 노는 것을 좋아해.","","False","","",""
